"age","sex","agehrp","ethnicityew","ethhuk11","n"
15,1,24,2,2,4
15,1,25,2,2,6
15,1,26,2,2,6
15,1,27,2,2,14
15,1,27,6,6,1
15,1,27,7,7,2
15,1,28,2,2,8
15,1,28,4,5,1
15,1,28,5,5,1
15,1,28,5,8,1
15,1,28,6,6,1
15,1,28,7,7,1
15,1,29,2,2,16
15,1,29,4,4,1
15,1,29,5,2,1
15,1,30,2,2,20
15,1,30,2,5,1
15,1,30,5,5,1
15,1,30,6,6,2
15,1,30,7,7,2
15,1,31,2,2,46
15,1,31,2,3,1
15,1,31,2,7,1
15,1,31,4,4,4
15,1,31,5,2,2
15,1,31,5,5,1
15,1,31,5,7,3
15,1,31,6,6,3
15,1,31,7,7,2
15,1,32,2,2,105
15,1,32,2,3,1
15,1,32,2,5,2
15,1,32,4,2,1
15,1,32,4,4,3
15,1,32,5,2,4
15,1,32,5,5,6
15,1,32,5,7,2
15,1,32,6,6,1
15,1,32,7,2,1
15,1,32,7,5,1
15,1,32,7,6,1
15,1,32,7,7,5
15,1,33,2,2,151
15,1,33,2,4,1
15,1,33,2,5,1
15,1,33,2,8,1
15,1,33,4,4,7
15,1,33,5,2,3
15,1,33,5,5,5
15,1,33,5,7,2
15,1,33,6,6,6
15,1,33,7,2,1
15,1,33,7,5,1
15,1,33,7,7,8
15,1,33,8,2,1
15,1,33,8,5,1
15,1,33,8,7,1
15,1,33,8,8,4
15,1,34,2,2,168
15,1,34,2,3,1
15,1,34,2,4,2
15,1,34,2,5,2
15,1,34,3,3,1
15,1,34,4,4,10
15,1,34,5,2,8
15,1,34,5,5,6
15,1,34,5,6,2
15,1,34,5,7,2
15,1,34,6,6,11
15,1,34,7,5,1
15,1,34,7,6,1
15,1,34,7,7,9
15,1,34,7,8,1
15,1,35,2,2,213
15,1,35,2,3,1
15,1,35,2,4,1
15,1,35,2,5,3
15,1,35,2,6,1
15,1,35,4,2,1
15,1,35,4,4,16
15,1,35,5,2,7
15,1,35,5,5,5
15,1,35,5,8,1
15,1,35,6,5,1
15,1,35,6,6,27
15,1,35,7,2,1
15,1,35,7,5,2
15,1,35,7,7,9
15,1,35,8,8,5
15,1,36,2,2,285
15,1,36,2,5,1
15,1,36,4,4,17
15,1,36,4,5,1
15,1,36,5,2,8
15,1,36,5,4,1
15,1,36,5,5,8
15,1,36,5,6,2
15,1,36,6,2,2
15,1,36,6,6,25
15,1,36,7,4,1
15,1,36,7,5,1
15,1,36,7,7,12
15,1,37,2,2,322
15,1,37,2,3,1
15,1,37,2,4,4
15,1,37,2,5,2
15,1,37,2,6,1
15,1,37,2,8,1
15,1,37,3,3,1
15,1,37,4,2,1
15,1,37,4,4,13
15,1,37,4,6,1
15,1,37,5,2,10
15,1,37,5,5,5
15,1,37,5,6,3
15,1,37,5,7,1
15,1,37,6,5,2
15,1,37,6,6,34
15,1,37,7,2,1
15,1,37,7,4,2
15,1,37,7,7,17
15,1,37,8,4,1
15,1,37,8,8,2
15,1,38,2,2,341
15,1,38,2,3,2
15,1,38,2,5,4
15,1,38,2,6,1
15,1,38,2,8,1
15,1,38,3,2,1
15,1,38,4,2,1
15,1,38,4,4,17
15,1,38,4,5,1
15,1,38,5,2,13
15,1,38,5,4,2
15,1,38,5,5,6
15,1,38,5,6,1
15,1,38,6,6,27
15,1,38,7,2,2
15,1,38,7,5,3
15,1,38,7,7,17
15,1,38,8,8,7
15,1,39,2,2,395
15,1,39,2,3,1
15,1,39,2,4,4
15,1,39,2,5,3
15,1,39,2,6,1
15,1,39,4,2,3
15,1,39,4,4,17
15,1,39,4,5,1
15,1,39,5,2,14
15,1,39,5,4,2
15,1,39,5,5,4
15,1,39,5,6,6
15,1,39,5,7,5
15,1,39,5,8,1
15,1,39,6,2,2
15,1,39,6,6,46
15,1,39,6,8,2
15,1,39,7,7,24
15,1,39,8,2,1
15,1,39,8,4,1
15,1,39,8,8,3
15,1,40,2,2,499
15,1,40,2,3,2
15,1,40,2,4,5
15,1,40,2,5,3
15,1,40,2,6,1
15,1,40,4,2,5
15,1,40,4,4,20
15,1,40,5,2,12
15,1,40,5,3,1
15,1,40,5,4,1
15,1,40,5,5,6
15,1,40,5,6,6
15,1,40,5,7,4
15,1,40,6,4,2
15,1,40,6,6,59
15,1,40,7,2,2
15,1,40,7,5,1
15,1,40,7,7,24
15,1,40,8,2,3
15,1,40,8,7,1
15,1,40,8,8,6
15,1,41,2,2,572
15,1,41,2,3,4
15,1,41,2,4,4
15,1,41,2,5,4
15,1,41,2,7,1
15,1,41,2,8,1
15,1,41,4,2,4
15,1,41,4,4,29
15,1,41,4,5,1
15,1,41,4,7,1
15,1,41,5,2,11
15,1,41,5,5,11
15,1,41,5,6,1
15,1,41,5,7,5
15,1,41,5,8,1
15,1,41,6,6,91
15,1,41,7,4,1
15,1,41,7,5,2
15,1,41,7,6,1
15,1,41,7,7,27
15,1,41,8,8,9
15,1,42,2,2,664
15,1,42,2,3,2
15,1,42,2,4,6
15,1,42,2,5,4
15,1,42,2,7,2
15,1,42,2,8,2
15,1,42,3,2,1
15,1,42,4,2,4
15,1,42,4,4,17
15,1,42,4,6,1
15,1,42,4,8,1
15,1,42,5,2,17
15,1,42,5,3,1
15,1,42,5,4,2
15,1,42,5,5,7
15,1,42,5,6,4
15,1,42,5,7,1
15,1,42,6,6,90
15,1,42,7,2,1
15,1,42,7,4,1
15,1,42,7,7,24
15,1,42,8,2,2
15,1,42,8,8,6
15,1,43,2,2,741
15,1,43,2,3,6
15,1,43,2,4,6
15,1,43,2,5,6
15,1,43,2,6,1
15,1,43,3,3,1
15,1,43,4,2,4
15,1,43,4,4,25
15,1,43,4,5,1
15,1,43,4,6,1
15,1,43,4,7,1
15,1,43,5,2,11
15,1,43,5,5,8
15,1,43,5,6,1
15,1,43,5,7,8
15,1,43,6,2,2
15,1,43,6,6,97
15,1,43,7,2,1
15,1,43,7,5,1
15,1,43,7,6,2
15,1,43,7,7,25
15,1,43,8,8,5
15,1,44,2,2,774
15,1,44,2,3,3
15,1,44,2,4,4
15,1,44,2,5,3
15,1,44,2,6,2
15,1,44,3,3,1
15,1,44,4,2,3
15,1,44,4,4,17
15,1,44,4,5,1
15,1,44,5,2,13
15,1,44,5,5,8
15,1,44,5,6,5
15,1,44,5,7,5
15,1,44,6,2,1
15,1,44,6,6,82
15,1,44,6,8,1
15,1,44,7,5,2
15,1,44,7,6,1
15,1,44,7,7,27
15,1,44,7,8,1
15,1,44,8,6,1
15,1,44,8,8,5
15,1,45,2,2,835
15,1,45,2,3,4
15,1,45,2,4,9
15,1,45,2,5,4
15,1,45,2,6,3
15,1,45,2,8,1
15,1,45,3,3,1
15,1,45,4,2,4
15,1,45,4,4,20
15,1,45,4,5,2
15,1,45,5,2,9
15,1,45,5,4,2
15,1,45,5,5,7
15,1,45,5,6,5
15,1,45,5,7,6
15,1,45,5,8,1
15,1,45,6,2,2
15,1,45,6,4,1
15,1,45,6,6,69
15,1,45,6,7,1
15,1,45,7,2,1
15,1,45,7,7,39
15,1,45,8,6,1
15,1,45,8,8,5
15,1,46,2,2,887
15,1,46,2,3,10
15,1,46,2,4,6
15,1,46,2,5,5
15,1,46,2,6,2
15,1,46,2,8,1
15,1,46,3,3,2
15,1,46,4,2,3
15,1,46,4,4,17
15,1,46,4,8,1
15,1,46,5,2,14
15,1,46,5,3,1
15,1,46,5,4,2
15,1,46,5,5,7
15,1,46,5,6,4
15,1,46,5,7,10
15,1,46,5,8,1
15,1,46,6,2,1
15,1,46,6,4,1
15,1,46,6,6,79
15,1,46,6,8,1
15,1,46,7,2,1
15,1,46,7,5,1
15,1,46,7,7,36
15,1,46,8,7,1
15,1,46,8,8,7
15,1,47,2,2,861
15,1,47,2,3,11
15,1,47,2,4,10
15,1,47,2,5,6
15,1,47,2,6,4
15,1,47,2,7,1
15,1,47,2,8,1
15,1,47,3,2,1
15,1,47,3,3,4
15,1,47,4,2,5
15,1,47,4,4,15
15,1,47,4,8,1
15,1,47,5,2,14
15,1,47,5,5,3
15,1,47,5,6,6
15,1,47,5,7,6
15,1,47,5,8,1
15,1,47,6,6,80
15,1,47,7,5,2
15,1,47,7,7,46
15,1,47,8,2,1
15,1,47,8,6,1
15,1,47,8,7,1
15,1,47,8,8,4
15,1,48,2,2,789
15,1,48,2,3,5
15,1,48,2,4,8
15,1,48,2,6,3
15,1,48,2,8,1
15,1,48,3,3,4
15,1,48,4,2,7
15,1,48,4,4,19
15,1,48,4,5,1
15,1,48,4,8,1
15,1,48,5,2,18
15,1,48,5,4,1
15,1,48,5,5,3
15,1,48,5,6,4
15,1,48,5,7,4
15,1,48,5,8,1
15,1,48,6,2,1
15,1,48,6,6,66
15,1,48,7,2,1
15,1,48,7,6,1
15,1,48,7,7,34
15,1,48,8,6,1
15,1,48,8,7,2
15,1,48,8,8,8
15,1,49,2,2,714
15,1,49,2,3,4
15,1,49,2,4,7
15,1,49,2,5,1
15,1,49,2,6,2
15,1,49,2,7,1
15,1,49,2,8,1
15,1,49,3,2,1
15,1,49,3,3,5
15,1,49,4,2,7
15,1,49,4,4,21
15,1,49,5,2,23
15,1,49,5,5,4
15,1,49,5,6,5
15,1,49,5,7,6
15,1,49,5,8,2
15,1,49,6,2,2
15,1,49,6,6,56
15,1,49,7,2,3
15,1,49,7,5,1
15,1,49,7,6,1
15,1,49,7,7,23
15,1,49,7,8,1
15,1,49,8,8,10
15,1,50,2,2,681
15,1,50,2,3,2
15,1,50,2,4,11
15,1,50,2,5,5
15,1,50,2,7,2
15,1,50,2,8,1
15,1,50,3,2,2
15,1,50,3,3,3
15,1,50,4,2,4
15,1,50,4,4,13
15,1,50,5,2,17
15,1,50,5,3,1
15,1,50,5,4,1
15,1,50,5,5,2
15,1,50,5,6,6
15,1,50,5,7,9
15,1,50,5,8,1
15,1,50,6,6,53
15,1,50,6,7,1
15,1,50,6,8,1
15,1,50,7,2,1
15,1,50,7,7,39
15,1,50,8,6,1
15,1,50,8,7,1
15,1,50,8,8,3
15,1,51,2,2,524
15,1,51,2,3,6
15,1,51,2,4,16
15,1,51,2,5,1
15,1,51,2,6,1
15,1,51,3,3,2
15,1,51,4,2,2
15,1,51,4,4,14
15,1,51,4,6,1
15,1,51,4,8,1
15,1,51,5,2,12
15,1,51,5,4,1
15,1,51,5,5,6
15,1,51,5,6,5
15,1,51,5,7,3
15,1,51,5,8,1
15,1,51,6,2,2
15,1,51,6,5,1
15,1,51,6,6,52
15,1,51,7,4,1
15,1,51,7,5,2
15,1,51,7,7,25
15,1,51,8,6,1
15,1,51,8,8,7
15,1,52,2,2,421
15,1,52,2,3,6
15,1,52,2,4,11
15,1,52,2,8,1
15,1,52,3,2,1
15,1,52,3,3,4
15,1,52,4,2,4
15,1,52,4,4,5
15,1,52,4,8,1
15,1,52,5,2,11
15,1,52,5,3,1
15,1,52,5,5,4
15,1,52,5,7,2
15,1,52,6,6,39
15,1,52,6,8,1
15,1,52,7,7,20
15,1,52,8,4,2
15,1,52,8,8,3
15,1,53,2,2,341
15,1,53,2,3,8
15,1,53,2,4,3
15,1,53,2,5,1
15,1,53,4,2,1
15,1,53,4,4,10
15,1,53,5,2,6
15,1,53,5,4,1
15,1,53,5,5,7
15,1,53,5,6,2
15,1,53,5,7,6
15,1,53,6,4,1
15,1,53,6,6,33
15,1,53,7,2,2
15,1,53,7,7,20
15,1,53,8,8,3
15,1,54,2,2,262
15,1,54,2,3,2
15,1,54,2,4,4
15,1,54,2,5,1
15,1,54,3,3,1
15,1,54,4,2,2
15,1,54,4,4,6
15,1,54,5,2,6
15,1,54,5,5,3
15,1,54,5,6,4
15,1,54,5,7,1
15,1,54,6,6,22
15,1,54,7,7,9
15,1,54,8,2,1
15,1,54,8,7,2
15,1,54,8,8,3
15,1,55,2,2,196
15,1,55,2,4,4
15,1,55,2,5,1
15,1,55,2,8,1
15,1,55,4,2,2
15,1,55,4,4,6
15,1,55,5,2,4
15,1,55,5,5,1
15,1,55,5,6,3
15,1,55,5,7,2
15,1,55,5,8,1
15,1,55,6,2,2
15,1,55,6,6,26
15,1,55,7,7,12
15,1,55,8,8,4
15,1,56,2,2,156
15,1,56,2,3,2
15,1,56,2,4,2
15,1,56,2,5,1
15,1,56,4,2,1
15,1,56,4,4,4
15,1,56,5,2,6
15,1,56,5,4,1
15,1,56,5,6,1
15,1,56,6,2,1
15,1,56,6,6,17
15,1,56,7,7,11
15,1,56,8,4,1
15,1,56,8,8,2
15,1,57,2,2,130
15,1,57,2,3,1
15,1,57,2,4,2
15,1,57,2,5,1
15,1,57,3,3,1
15,1,57,4,2,2
15,1,57,4,4,3
15,1,57,5,2,7
15,1,57,5,5,1
15,1,57,5,6,2
15,1,57,5,7,3
15,1,57,6,2,1
15,1,57,6,6,11
15,1,57,7,7,4
15,1,57,8,6,1
15,1,57,8,8,1
15,1,58,2,2,89
15,1,58,2,3,2
15,1,58,2,4,3
15,1,58,3,2,1
15,1,58,5,2,5
15,1,58,6,2,1
15,1,58,6,6,14
15,1,58,7,7,10
15,1,58,8,7,1
15,1,58,8,8,2
15,1,59,2,2,87
15,1,59,2,3,1
15,1,59,2,5,1
15,1,59,2,7,1
15,1,59,3,3,1
15,1,59,4,2,2
15,1,59,5,2,5
15,1,59,5,6,1
15,1,59,6,6,10
15,1,59,7,7,8
15,1,59,8,8,1
15,1,60,2,2,52
15,1,60,2,3,1
15,1,60,2,4,1
15,1,60,4,4,2
15,1,60,5,2,2
15,1,60,5,4,1
15,1,60,5,7,1
15,1,60,6,6,7
15,1,60,7,7,1
15,1,61,2,2,37
15,1,61,5,5,1
15,1,61,6,2,2
15,1,61,6,6,5
15,1,61,7,2,2
15,1,61,7,4,1
15,1,61,7,7,1
15,1,61,8,8,2
15,1,62,2,2,43
15,1,62,2,3,1
15,1,62,2,7,1
15,1,62,5,2,3
15,1,62,5,4,1
15,1,62,5,6,1
15,1,62,6,6,3
15,1,62,7,7,3
15,1,62,7,8,1
15,1,63,2,2,29
15,1,63,5,4,1
15,1,63,6,6,1
15,1,63,7,7,4
15,1,63,8,8,1
15,1,64,2,2,31
15,1,64,5,2,1
15,1,64,6,6,4
15,1,64,7,7,1
15,1,65,2,2,12
15,1,65,4,5,1
15,1,65,5,5,1
15,1,65,6,6,1
15,1,65,7,7,1
15,1,65,8,8,1
15,1,66,2,2,8
15,1,66,4,4,1
15,1,66,5,2,1
15,1,66,5,4,1
15,1,66,6,6,2
15,1,66,7,7,2
15,1,67,2,2,6
15,1,67,5,2,1
15,1,67,7,7,1
15,1,68,2,2,10
15,1,68,5,2,1
15,1,69,2,2,6
15,1,69,6,6,2
15,1,69,7,7,1
15,1,70,2,2,3
15,1,70,6,6,4
15,1,70,7,7,1
15,1,72,2,2,3
15,1,72,5,2,1
15,1,72,6,6,2
15,1,73,2,2,4
15,1,73,6,6,1
15,1,73,7,7,1
15,1,74,2,2,2
15,1,74,6,6,3
15,1,75,2,2,3
15,1,75,2,4,1
15,1,75,6,4,1
15,1,75,6,6,1
15,1,75,7,7,1
15,1,77,2,2,1
15,1,78,2,2,1
15,1,79,2,2,1
15,1,80,2,2,1
15,1,80,5,4,1
15,1,80,8,8,1
15,1,81,2,2,2
15,1,82,2,2,2
15,1,82,4,2,1
15,1,83,2,2,3
15,1,83,6,6,1
15,1,85,2,2,1
15,1,85,6,6,1
15,1,86,2,2,1
15,2,18,2,2,1
15,2,19,6,6,1
15,2,20,2,2,1
15,2,21,2,2,2
15,2,22,2,2,4
15,2,24,2,2,1
15,2,24,2,7,1
15,2,25,2,2,2
15,2,26,2,2,7
15,2,27,2,2,7
15,2,27,4,8,1
15,2,28,2,2,16
15,2,28,2,8,1
15,2,28,5,2,1
15,2,28,7,6,1
15,2,29,2,2,11
15,2,29,4,4,2
15,2,29,5,2,2
15,2,29,7,7,1
15,2,29,8,7,1
15,2,30,2,2,24
15,2,30,4,4,2
15,2,30,5,2,2
15,2,30,6,6,1
15,2,30,7,7,1
15,2,31,2,2,47
15,2,31,2,4,2
15,2,31,2,7,1
15,2,31,5,2,3
15,2,31,5,5,1
15,2,31,7,7,2
15,2,32,2,2,96
15,2,32,2,5,1
15,2,32,2,6,1
15,2,32,4,2,1
15,2,32,4,4,4
15,2,32,4,5,1
15,2,32,5,2,1
15,2,32,5,5,3
15,2,32,6,6,1
15,2,32,7,5,2
15,2,32,7,7,5
15,2,32,8,8,3
15,2,33,2,2,132
15,2,33,2,5,1
15,2,33,2,7,1
15,2,33,4,4,8
15,2,33,4,5,1
15,2,33,5,2,9
15,2,33,5,4,1
15,2,33,5,5,4
15,2,33,5,7,2
15,2,33,6,6,5
15,2,33,7,2,1
15,2,33,7,5,1
15,2,33,7,7,9
15,2,33,8,8,1
15,2,34,2,2,198
15,2,34,2,4,5
15,2,34,2,5,3
15,2,34,2,6,1
15,2,34,3,2,1
15,2,34,3,3,1
15,2,34,4,2,1
15,2,34,4,4,13
15,2,34,5,2,4
15,2,34,5,4,1
15,2,34,5,5,1
15,2,34,5,6,1
15,2,34,5,7,1
15,2,34,5,8,1
15,2,34,6,5,1
15,2,34,6,6,11
15,2,34,7,5,2
15,2,34,7,7,11
15,2,34,8,8,1
15,2,35,2,2,220
15,2,35,2,4,3
15,2,35,2,5,2
15,2,35,4,2,1
15,2,35,4,4,16
15,2,35,4,6,1
15,2,35,4,7,1
15,2,35,5,2,8
15,2,35,5,4,1
15,2,35,5,5,7
15,2,35,5,6,1
15,2,35,5,7,3
15,2,35,6,6,19
15,2,35,7,2,1
15,2,35,7,5,1
15,2,35,7,7,16
15,2,35,8,8,5
15,2,36,2,2,240
15,2,36,2,3,1
15,2,36,2,4,3
15,2,36,2,5,2
15,2,36,2,7,1
15,2,36,4,2,2
15,2,36,4,4,9
15,2,36,5,2,11
15,2,36,5,5,8
15,2,36,5,6,1
15,2,36,5,8,1
15,2,36,6,6,23
15,2,36,6,7,1
15,2,36,7,7,22
15,2,36,8,8,4
15,2,37,2,2,300
15,2,37,2,3,1
15,2,37,2,4,3
15,2,37,2,6,1
15,2,37,2,7,2
15,2,37,3,3,1
15,2,37,4,2,2
15,2,37,4,3,1
15,2,37,4,4,19
15,2,37,4,5,1
15,2,37,5,2,11
15,2,37,5,5,2
15,2,37,5,7,2
15,2,37,6,5,1
15,2,37,6,6,32
15,2,37,6,8,1
15,2,37,7,2,2
15,2,37,7,7,16
15,2,37,8,2,1
15,2,37,8,5,1
15,2,37,8,8,2
15,2,38,2,2,344
15,2,38,2,3,1
15,2,38,2,4,1
15,2,38,2,5,1
15,2,38,2,6,1
15,2,38,2,7,1
15,2,38,4,2,1
15,2,38,4,4,14
15,2,38,4,5,1
15,2,38,5,2,9
15,2,38,5,3,1
15,2,38,5,4,1
15,2,38,5,5,7
15,2,38,5,6,1
15,2,38,5,7,6
15,2,38,6,6,55
15,2,38,7,7,18
15,2,38,8,4,1
15,2,38,8,6,1
15,2,38,8,7,1
15,2,38,8,8,4
15,2,39,2,2,395
15,2,39,2,3,1
15,2,39,2,4,9
15,2,39,2,5,5
15,2,39,2,6,2
15,2,39,2,7,1
15,2,39,2,8,1
15,2,39,3,3,2
15,2,39,4,2,5
15,2,39,4,4,16
15,2,39,4,5,1
15,2,39,4,7,2
15,2,39,5,2,13
15,2,39,5,4,1
15,2,39,5,5,6
15,2,39,5,6,1
15,2,39,5,7,5
15,2,39,5,8,1
15,2,39,6,2,2
15,2,39,6,6,47
15,2,39,6,7,1
15,2,39,7,2,2
15,2,39,7,4,1
15,2,39,7,6,1
15,2,39,7,7,20
15,2,39,8,5,1
15,2,39,8,8,2
15,2,40,2,2,496
15,2,40,2,3,3
15,2,40,2,4,4
15,2,40,2,5,3
15,2,40,2,8,2
15,2,40,3,2,1
15,2,40,3,3,1
15,2,40,4,2,3
15,2,40,4,4,22
15,2,40,5,2,10
15,2,40,5,4,2
15,2,40,5,5,3
15,2,40,5,7,2
15,2,40,5,8,2
15,2,40,6,2,1
15,2,40,6,4,1
15,2,40,6,6,63
15,2,40,7,7,19
15,2,40,8,4,1
15,2,40,8,5,1
15,2,40,8,8,4
15,2,41,2,2,597
15,2,41,2,3,1
15,2,41,2,4,7
15,2,41,2,5,5
15,2,41,2,6,1
15,2,41,2,7,1
15,2,41,3,2,1
15,2,41,3,3,1
15,2,41,4,2,3
15,2,41,4,4,19
15,2,41,5,2,17
15,2,41,5,4,1
15,2,41,5,5,4
15,2,41,5,6,7
15,2,41,5,7,6
15,2,41,6,6,71
15,2,41,7,2,1
15,2,41,7,5,1
15,2,41,7,7,34
15,2,41,8,4,1
15,2,41,8,8,6
15,2,42,2,2,658
15,2,42,2,3,2
15,2,42,2,4,6
15,2,42,2,5,5
15,2,42,3,2,1
15,2,42,3,3,1
15,2,42,4,2,5
15,2,42,4,4,22
15,2,42,4,6,1
15,2,42,5,2,19
15,2,42,5,5,10
15,2,42,5,6,3
15,2,42,5,7,3
15,2,42,5,8,1
15,2,42,6,2,1
15,2,42,6,5,3
15,2,42,6,6,77
15,2,42,6,7,1
15,2,42,7,4,1
15,2,42,7,5,3
15,2,42,7,6,1
15,2,42,7,7,40
15,2,42,8,4,1
15,2,42,8,7,1
15,2,42,8,8,6
15,2,43,2,2,763
15,2,43,2,3,4
15,2,43,2,4,5
15,2,43,2,5,4
15,2,43,2,7,1
15,2,43,3,2,2
15,2,43,3,3,1
15,2,43,4,2,4
15,2,43,4,4,12
15,2,43,5,2,11
15,2,43,5,3,2
15,2,43,5,4,3
15,2,43,5,5,7
15,2,43,5,6,2
15,2,43,5,7,3
15,2,43,6,2,3
15,2,43,6,6,87
15,2,43,6,7,1
15,2,43,7,2,1
15,2,43,7,5,1
15,2,43,7,6,1
15,2,43,7,7,33
15,2,43,7,8,3
15,2,43,8,6,1
15,2,43,8,8,8
15,2,44,2,2,788
15,2,44,2,3,5
15,2,44,2,4,6
15,2,44,2,5,5
15,2,44,2,8,3
15,2,44,3,3,2
15,2,44,4,2,2
15,2,44,4,4,15
15,2,44,4,5,3
15,2,44,5,2,21
15,2,44,5,5,12
15,2,44,5,6,3
15,2,44,5,7,5
15,2,44,5,8,1
15,2,44,6,2,3
15,2,44,6,4,1
15,2,44,6,5,1
15,2,44,6,6,78
15,2,44,7,2,2
15,2,44,7,7,41
15,2,44,8,4,1
15,2,44,8,8,7
15,2,45,2,2,811
15,2,45,2,3,5
15,2,45,2,4,7
15,2,45,2,5,5
15,2,45,2,6,3
15,2,45,2,7,1
15,2,45,2,8,1
15,2,45,3,2,1
15,2,45,3,3,2
15,2,45,4,2,2
15,2,45,4,4,19
15,2,45,5,2,12
15,2,45,5,4,3
15,2,45,5,5,5
15,2,45,5,6,3
15,2,45,5,7,6
15,2,45,5,8,1
15,2,45,6,2,3
15,2,45,6,5,1
15,2,45,6,6,78
15,2,45,6,8,1
15,2,45,7,2,1
15,2,45,7,4,1
15,2,45,7,5,1
15,2,45,7,7,36
15,2,45,8,4,1
15,2,45,8,8,9
15,2,46,2,2,812
15,2,46,2,3,6
15,2,46,2,4,7
15,2,46,2,5,5
15,2,46,2,7,2
15,2,46,2,8,1
15,2,46,3,3,3
15,2,46,4,2,4
15,2,46,4,4,12
15,2,46,5,2,18
15,2,46,5,3,2
15,2,46,5,4,3
15,2,46,5,5,12
15,2,46,5,6,2
15,2,46,5,7,6
15,2,46,5,8,2
15,2,46,6,4,1
15,2,46,6,6,73
15,2,46,7,2,2
15,2,46,7,7,36
15,2,46,7,8,1
15,2,46,8,4,1
15,2,46,8,8,11
15,2,47,2,2,847
15,2,47,2,3,11
15,2,47,2,4,10
15,2,47,2,5,2
15,2,47,2,6,1
15,2,47,2,8,4
15,2,47,3,3,2
15,2,47,4,2,2
15,2,47,4,3,1
15,2,47,4,4,18
15,2,47,5,2,18
15,2,47,5,4,2
15,2,47,5,5,5
15,2,47,5,6,2
15,2,47,5,7,4
15,2,47,5,8,1
15,2,47,6,2,2
15,2,47,6,6,69
15,2,47,7,2,1
15,2,47,7,4,1
15,2,47,7,5,1
15,2,47,7,7,49
15,2,47,7,8,1
15,2,47,8,2,1
15,2,47,8,8,6
15,2,48,2,2,818
15,2,48,2,3,4
15,2,48,2,4,10
15,2,48,2,5,3
15,2,48,2,8,2
15,2,48,3,2,3
15,2,48,3,3,7
15,2,48,4,2,6
15,2,48,4,4,18
15,2,48,5,2,9
15,2,48,5,4,4
15,2,48,5,5,7
15,2,48,5,6,6
15,2,48,5,7,6
15,2,48,6,2,1
15,2,48,6,6,62
15,2,48,6,7,1
15,2,48,7,2,1
15,2,48,7,5,2
15,2,48,7,7,43
15,2,48,7,8,1
15,2,48,8,8,9
15,2,49,2,2,695
15,2,49,2,3,6
15,2,49,2,4,6
15,2,49,2,5,2
15,2,49,2,8,2
15,2,49,3,2,3
15,2,49,3,3,1
15,2,49,4,2,6
15,2,49,4,3,2
15,2,49,4,4,14
15,2,49,4,5,2
15,2,49,5,2,15
15,2,49,5,3,1
15,2,49,5,4,3
15,2,49,5,5,8
15,2,49,5,6,4
15,2,49,5,7,1
15,2,49,6,2,3
15,2,49,6,6,66
15,2,49,7,6,1
15,2,49,7,7,30
15,2,49,8,2,1
15,2,49,8,8,13
15,2,50,2,2,557
15,2,50,2,3,8
15,2,50,2,4,10
15,2,50,2,5,5
15,2,50,2,6,1
15,2,50,3,2,1
15,2,50,3,3,3
15,2,50,4,2,2
15,2,50,4,3,1
15,2,50,4,4,4
15,2,50,4,7,1
15,2,50,4,8,1
15,2,50,5,2,14
15,2,50,5,4,1
15,2,50,5,5,6
15,2,50,5,6,6
15,2,50,5,7,3
15,2,50,5,8,1
15,2,50,6,2,2
15,2,50,6,5,1
15,2,50,6,6,51
15,2,50,6,7,1
15,2,50,7,2,1
15,2,50,7,4,1
15,2,50,7,7,25
15,2,50,7,8,1
15,2,50,8,2,2
15,2,50,8,8,7
15,2,51,2,2,517
15,2,51,2,3,5
15,2,51,2,4,10
15,2,51,2,5,1
15,2,51,2,6,1
15,2,51,3,2,1
15,2,51,4,2,2
15,2,51,4,4,11
15,2,51,4,8,1
15,2,51,5,2,8
15,2,51,5,4,1
15,2,51,5,5,5
15,2,51,5,6,7
15,2,51,5,7,6
15,2,51,6,2,1
15,2,51,6,4,1
15,2,51,6,6,46
15,2,51,7,4,1
15,2,51,7,6,1
15,2,51,7,7,28
15,2,51,8,6,1
15,2,51,8,8,5
15,2,52,2,2,424
15,2,52,2,3,3
15,2,52,2,4,14
15,2,52,2,5,1
15,2,52,2,6,1
15,2,52,2,8,2
15,2,52,3,2,1
15,2,52,3,3,1
15,2,52,4,2,5
15,2,52,4,4,7
15,2,52,4,6,1
15,2,52,5,2,8
15,2,52,5,3,1
15,2,52,5,4,1
15,2,52,5,5,8
15,2,52,5,6,3
15,2,52,5,7,4
15,2,52,5,8,2
15,2,52,6,2,2
15,2,52,6,5,1
15,2,52,6,6,47
15,2,52,6,8,1
15,2,52,7,4,1
15,2,52,7,7,20
15,2,52,8,6,1
15,2,52,8,8,4
15,2,53,2,2,337
15,2,53,2,3,2
15,2,53,2,4,4
15,2,53,2,5,3
15,2,53,2,8,1
15,2,53,4,2,1
15,2,53,4,3,1
15,2,53,4,4,5
15,2,53,5,2,8
15,2,53,5,4,3
15,2,53,5,5,1
15,2,53,5,6,3
15,2,53,5,7,2
15,2,53,5,8,1
15,2,53,6,2,2
15,2,53,6,6,33
15,2,53,7,7,28
15,2,53,8,8,5
15,2,54,2,2,258
15,2,54,2,3,2
15,2,54,2,4,1
15,2,54,2,5,3
15,2,54,2,6,1
15,2,54,2,7,1
15,2,54,2,8,1
15,2,54,4,2,3
15,2,54,4,4,6
15,2,54,4,8,2
15,2,54,5,2,3
15,2,54,5,4,2
15,2,54,5,5,3
15,2,54,5,6,1
15,2,54,5,7,1
15,2,54,6,2,2
