age,agehrp,ethnicityew,ethhuk11,n,samesex
32,46,8,8,2,FALSE
32,47,2,2,64,FALSE
32,47,2,4,1,FALSE
32,47,2,7,2,FALSE
32,47,4,2,6,FALSE
32,47,4,4,3,FALSE
32,47,4,8,1,FALSE
32,47,5,2,2,FALSE
32,47,6,2,2,FALSE
32,47,6,4,1,FALSE
32,47,6,6,6,FALSE
32,47,7,2,1,FALSE
32,47,7,7,7,FALSE
32,47,8,2,1,FALSE
32,47,8,6,1,FALSE
32,47,8,8,1,FALSE
32,48,2,2,51,FALSE
32,48,2,5,1,FALSE
32,48,2,7,1,FALSE
32,48,3,2,1,FALSE
32,48,4,2,4,FALSE
32,48,4,4,1,FALSE
32,48,4,7,1,FALSE
32,48,5,2,1,FALSE
32,48,5,7,1,FALSE
32,48,6,2,4,FALSE
32,48,6,4,1,FALSE
32,48,6,6,4,FALSE
32,48,7,2,1,FALSE
32,48,7,7,4,FALSE
32,48,8,6,1,FALSE
32,48,8,8,1,FALSE
32,49,2,2,36,FALSE
32,49,2,5,1,FALSE
32,49,2,7,1,FALSE
32,49,4,2,6,FALSE
32,49,4,4,2,FALSE
32,49,6,2,1,FALSE
32,49,6,6,3,FALSE
32,49,7,2,1,FALSE
32,49,7,7,3,FALSE
32,50,2,2,26,FALSE
32,50,2,4,1,FALSE
32,50,2,7,1,FALSE
32,50,3,3,1,FALSE
32,50,4,2,2,FALSE
32,50,4,4,1,FALSE
32,50,4,8,1,FALSE
32,50,5,2,1,FALSE
32,50,6,2,1,FALSE
32,50,6,6,7,FALSE
32,50,7,2,1,FALSE
32,50,7,7,1,FALSE
32,51,2,2,24,FALSE
32,51,2,3,1,FALSE
32,51,2,4,1,FALSE
32,51,4,2,1,FALSE
32,51,5,2,1,FALSE
32,51,6,2,1,FALSE
32,51,6,6,2,FALSE
32,51,7,2,1,FALSE
32,51,7,7,1,FALSE
32,51,8,8,2,FALSE
32,52,2,2,13,FALSE
32,52,2,7,1,FALSE
32,52,3,3,1,FALSE
32,52,4,2,1,FALSE
32,52,4,4,3,FALSE
32,52,4,6,1,FALSE
32,52,5,2,1,FALSE
32,52,6,2,1,FALSE
32,52,6,5,1,FALSE
32,52,6,6,1,FALSE
32,52,6,7,1,FALSE
32,52,8,2,2,FALSE
32,53,2,2,15,FALSE
32,53,2,3,1,FALSE
32,53,2,5,1,FALSE
32,53,4,2,1,FALSE
32,53,4,4,1,FALSE
32,53,5,4,1,FALSE
32,53,6,2,1,FALSE
32,54,2,2,16,FALSE
32,54,5,4,1,FALSE
32,54,6,2,2,FALSE
32,54,6,6,1,FALSE
32,54,8,6,1,FALSE
32,55,2,2,4,FALSE
32,55,2,4,1,FALSE
32,55,4,2,1,FALSE
32,55,4,4,1,FALSE
32,55,5,2,2,FALSE
32,55,6,2,3,FALSE
32,55,6,4,1,FALSE
32,55,6,6,1,FALSE
32,55,8,2,1,FALSE
32,56,2,2,6,FALSE
32,56,6,2,1,FALSE
32,56,7,7,1,FALSE
32,56,8,8,1,FALSE
32,57,2,2,6,FALSE
32,57,3,2,1,FALSE
32,57,6,3,1,FALSE
32,57,7,7,1,FALSE
32,58,2,2,5,FALSE
32,58,3,2,1,FALSE
32,58,4,2,1,FALSE
32,58,6,2,1,FALSE
32,58,6,6,1,FALSE
32,58,7,7,3,FALSE
32,58,8,2,1,FALSE
32,59,2,2,3,FALSE
32,59,2,7,1,FALSE
32,59,6,2,1,FALSE
32,59,6,6,2,FALSE
32,59,7,7,1,FALSE
32,59,8,2,1,FALSE
32,59,8,8,2,FALSE
32,60,2,2,3,FALSE
32,60,4,2,1,FALSE
32,61,2,2,1,FALSE
32,61,6,6,1,FALSE
32,62,2,6,1,FALSE
32,62,8,2,1,FALSE
32,62,8,6,1,FALSE
32,63,2,2,2,FALSE
32,63,5,2,1,FALSE
32,63,6,6,1,FALSE
32,64,2,2,3,FALSE
32,64,6,2,1,FALSE
32,65,2,2,1,FALSE
32,65,6,2,1,FALSE
32,67,2,2,1,FALSE
32,67,4,4,1,FALSE
32,67,6,6,2,FALSE
32,70,5,2,1,FALSE
32,70,7,7,1,FALSE
32,71,6,6,1,FALSE
32,72,2,2,1,FALSE
32,72,4,3,1,FALSE
32,73,2,2,1,FALSE
32,73,5,5,1,FALSE
32,73,6,6,1,FALSE
32,77,2,2,1,FALSE
32,79,2,2,1,FALSE
32,82,6,6,1,FALSE
32,85,2,2,1,FALSE
32,86,2,2,2,FALSE
32,86,3,2,1,FALSE
33,21,2,2,5,FALSE
33,21,4,3,1,FALSE
33,21,5,2,1,FALSE
33,21,6,6,1,FALSE
33,21,7,6,1,FALSE
33,22,2,3,1,FALSE
33,22,4,4,1,FALSE
33,22,7,2,1,FALSE
33,23,2,2,4,FALSE
33,23,2,5,1,FALSE
33,23,6,6,1,FALSE
33,23,7,7,1,FALSE
33,24,2,2,12,FALSE
33,24,2,5,2,FALSE
33,24,4,2,3,FALSE
33,24,4,4,1,FALSE
33,24,6,6,2,FALSE
33,24,8,7,1,FALSE
33,24,8,8,1,FALSE
33,25,2,2,20,FALSE
33,25,2,3,1,FALSE
33,25,2,4,1,FALSE
33,25,4,4,1,FALSE
33,25,4,6,1,FALSE
33,25,6,6,1,FALSE
33,25,6,8,1,FALSE
33,25,7,2,1,FALSE
33,25,7,7,1,FALSE
33,25,8,2,1,FALSE
33,26,2,2,24,FALSE
33,26,2,4,1,FALSE
33,26,4,2,1,FALSE
33,26,4,4,3,FALSE
33,26,4,7,1,FALSE
33,26,5,4,1,FALSE
33,26,6,6,6,FALSE
33,26,7,2,1,FALSE
33,26,7,4,1,FALSE
33,26,7,7,2,FALSE
33,26,8,6,1,FALSE
33,27,2,2,50,FALSE
33,27,2,4,3,FALSE
33,27,2,5,1,FALSE
33,27,2,6,2,FALSE
33,27,3,2,1,FALSE
33,27,4,2,3,FALSE
33,27,4,4,6,FALSE
33,27,5,2,1,FALSE
33,27,6,2,3,FALSE
33,27,6,6,3,FALSE
33,27,7,7,4,FALSE
33,28,2,2,40,FALSE
33,28,2,3,2,FALSE
33,28,2,4,2,FALSE
33,28,2,5,2,FALSE
33,28,2,6,2,FALSE
33,28,3,2,1,FALSE
33,28,4,2,2,FALSE
33,28,4,4,7,FALSE
33,28,4,6,1,FALSE
33,28,5,2,1,FALSE
33,28,5,7,1,FALSE
33,28,6,5,1,FALSE
33,28,6,6,10,FALSE
33,28,6,7,1,FALSE
33,28,6,8,1,FALSE
33,28,7,2,1,FALSE
33,28,7,7,3,FALSE
33,28,8,6,2,FALSE
33,28,8,7,1,FALSE
33,28,8,8,2,FALSE
33,29,2,2,89,FALSE
33,29,2,7,2,FALSE
33,29,3,2,1,FALSE
33,29,3,3,1,FALSE
33,29,4,2,5,FALSE
33,29,4,4,15,FALSE
33,29,5,6,1,FALSE
33,29,6,6,13,FALSE
33,29,7,2,2,FALSE
33,29,7,5,1,FALSE
33,29,7,7,5,FALSE
33,29,8,4,2,FALSE
33,29,8,8,3,FALSE
33,30,2,2,105,FALSE
33,30,2,4,3,FALSE
33,30,2,5,4,FALSE
33,30,2,6,2,FALSE
33,30,3,2,2,FALSE
33,30,4,2,3,FALSE
33,30,4,4,15,FALSE
33,30,4,5,1,FALSE
33,30,5,2,2,FALSE
33,30,5,4,1,FALSE
33,30,6,2,1,FALSE
33,30,6,6,28,FALSE
33,30,6,7,2,FALSE
33,30,7,2,1,FALSE
33,30,7,5,1,FALSE
33,30,7,7,7,FALSE
33,30,7,8,1,FALSE
33,30,8,8,1,FALSE
33,31,2,2,182,FALSE
33,31,2,3,1,FALSE
33,31,2,4,8,FALSE
33,31,2,5,1,FALSE
33,31,2,6,1,FALSE
33,31,2,7,2,FALSE
33,31,3,2,2,FALSE
33,31,3,3,1,FALSE
33,31,4,2,5,FALSE
33,31,4,4,30,FALSE
33,31,4,5,1,FALSE
33,31,4,6,2,FALSE
33,31,5,2,4,FALSE
33,31,5,4,1,FALSE
33,31,5,6,1,FALSE
33,31,5,7,1,FALSE
33,31,5,8,1,FALSE
33,31,6,4,1,FALSE
33,31,6,6,30,FALSE
33,31,7,2,1,FALSE
33,31,7,4,1,FALSE
33,31,7,7,8,FALSE
33,31,8,2,2,FALSE
33,31,8,4,1,FALSE
33,31,8,8,4,FALSE
33,32,2,2,296,FALSE
33,32,2,3,1,FALSE
33,32,2,4,9,FALSE
33,32,2,5,3,FALSE
33,32,2,6,2,FALSE
33,32,2,8,1,FALSE
33,32,3,2,3,FALSE
33,32,4,2,9,FALSE
33,32,4,3,1,FALSE
33,32,4,4,51,FALSE
33,32,4,5,1,FALSE
33,32,4,7,1,FALSE
33,32,4,8,1,FALSE
33,32,5,2,3,FALSE
33,32,5,4,2,FALSE
33,32,5,5,3,FALSE
33,32,5,6,1,FALSE
33,32,6,2,2,FALSE
33,32,6,4,2,FALSE
33,32,6,6,58,FALSE
33,32,6,8,1,FALSE
33,32,7,2,1,FALSE
33,32,7,4,1,FALSE
33,32,7,5,1,FALSE
33,32,7,6,2,FALSE
33,32,7,7,19,FALSE
33,32,8,4,1,FALSE
33,32,8,8,5,FALSE
33,33,2,2,827,FALSE
33,33,2,3,3,FALSE
33,33,2,4,19,FALSE
33,33,2,5,15,FALSE
33,33,2,6,7,FALSE
33,33,2,7,2,FALSE
33,33,3,2,9,FALSE
33,33,3,3,1,FALSE
33,33,3,5,1,FALSE
33,33,3,6,1,FALSE
33,33,4,2,32,FALSE
33,33,4,3,1,FALSE
33,33,4,4,102,FALSE
33,33,4,5,1,FALSE
33,33,4,6,5,FALSE
33,33,4,8,2,FALSE
33,33,5,2,16,FALSE
33,33,5,4,4,FALSE
33,33,5,5,3,FALSE
33,33,5,6,2,FALSE
33,33,6,2,14,FALSE
33,33,6,4,3,FALSE
33,33,6,5,2,FALSE
33,33,6,6,113,FALSE
33,33,6,7,1,FALSE
33,33,6,8,1,FALSE
33,33,7,2,6,FALSE
33,33,7,4,3,FALSE
33,33,7,6,1,FALSE
33,33,7,7,13,FALSE
33,33,8,2,2,FALSE
33,33,8,4,6,FALSE
33,33,8,5,1,FALSE
33,33,8,6,1,FALSE
33,33,8,7,1,FALSE
33,33,8,8,9,FALSE
33,34,2,2,1077,FALSE
33,34,2,3,8,FALSE
33,34,2,4,27,FALSE
33,34,2,5,13,FALSE
33,34,2,6,20,FALSE
33,34,2,7,7,FALSE
33,34,2,8,6,FALSE
33,34,3,2,16,FALSE
33,34,3,3,7,FALSE
33,34,3,4,2,FALSE
33,34,3,6,1,FALSE
33,34,3,7,1,FALSE
33,34,4,2,33,FALSE
33,34,4,3,2,FALSE
33,34,4,4,144,FALSE
33,34,4,5,3,FALSE
33,34,4,6,6,FALSE
33,34,4,7,6,FALSE
33,34,4,8,1,FALSE
33,34,5,2,17,FALSE
33,34,5,3,1,FALSE
33,34,5,4,5,FALSE
33,34,5,5,6,FALSE
33,34,5,6,2,FALSE
33,34,5,7,2,FALSE
33,34,5,8,1,FALSE
33,34,6,2,16,FALSE
33,34,6,4,5,FALSE
33,34,6,5,2,FALSE
33,34,6,6,173,FALSE
33,34,6,7,1,FALSE
33,34,7,2,4,FALSE
33,34,7,5,1,FALSE
33,34,7,6,1,FALSE
33,34,7,7,22,FALSE
33,34,8,2,2,FALSE
33,34,8,4,1,FALSE
33,34,8,6,3,FALSE
33,34,8,8,13,FALSE
33,35,2,2,872,FALSE
33,35,2,3,7,FALSE
33,35,2,4,44,FALSE
33,35,2,5,11,FALSE
33,35,2,6,16,FALSE
33,35,2,7,5,FALSE
33,35,2,8,2,FALSE
33,35,3,2,12,FALSE
33,35,3,3,3,FALSE
33,35,3,4,1,FALSE
33,35,4,2,40,FALSE
33,35,4,4,124,FALSE
33,35,4,5,1,FALSE
33,35,4,6,4,FALSE
33,35,4,7,2,FALSE
33,35,4,8,6,FALSE
33,35,5,2,10,FALSE
33,35,5,4,3,FALSE
33,35,5,5,4,FALSE
33,35,5,8,1,FALSE
33,35,6,2,15,FALSE
33,35,6,4,9,FALSE
33,35,6,6,154,FALSE
33,35,6,7,1,FALSE
33,35,7,2,4,FALSE
33,35,7,4,3,FALSE
33,35,7,5,2,FALSE
33,35,7,7,21,FALSE
33,35,7,8,1,FALSE
33,35,8,2,2,FALSE
33,35,8,4,3,FALSE
33,35,8,6,1,FALSE
33,35,8,8,6,FALSE
33,36,2,2,738,FALSE
33,36,2,3,5,FALSE
33,36,2,4,20,FALSE
33,36,2,5,6,FALSE
33,36,2,6,11,FALSE
33,36,2,7,4,FALSE
33,36,2,8,2,FALSE
33,36,3,2,4,FALSE
33,36,3,3,2,FALSE
33,36,3,4,2,FALSE
33,36,4,2,33,FALSE
33,36,4,3,2,FALSE
33,36,4,4,82,FALSE
33,36,4,5,1,FALSE
33,36,4,6,5,FALSE
33,36,4,7,2,FALSE
33,36,4,8,4,FALSE
33,36,5,2,13,FALSE
33,36,5,4,2,FALSE
33,36,5,5,5,FALSE
33,36,5,7,2,FALSE
33,36,6,2,8,FALSE
33,36,6,4,5,FALSE
33,36,6,5,1,FALSE
33,36,6,6,132,FALSE
33,36,7,2,4,FALSE
33,36,7,4,2,FALSE
33,36,7,5,3,FALSE
33,36,7,6,1,FALSE
33,36,7,7,22,FALSE
33,36,8,2,1,FALSE
33,36,8,4,4,FALSE
33,36,8,6,2,FALSE
33,36,8,8,14,FALSE
33,37,2,2,656,FALSE
33,37,2,3,6,FALSE
33,37,2,4,17,FALSE
33,37,2,5,7,FALSE
33,37,2,6,9,FALSE
33,37,2,7,4,FALSE
33,37,2,8,2,FALSE
33,37,3,2,8,FALSE
33,37,3,3,2,FALSE
33,37,3,4,1,FALSE
33,37,3,5,1,FALSE
33,37,4,2,29,FALSE
33,37,4,4,73,FALSE
33,37,4,5,2,FALSE
33,37,4,6,4,FALSE
33,37,4,8,3,FALSE
33,37,5,2,9,FALSE
33,37,5,4,3,FALSE
33,37,5,5,1,FALSE
33,37,5,6,1,FALSE
33,37,5,7,1,FALSE
33,37,6,2,12,FALSE
33,37,6,3,1,FALSE
33,37,6,4,1,FALSE
33,37,6,6,144,FALSE
33,37,7,2,2,FALSE
33,37,7,5,1,FALSE
33,37,7,7,26,FALSE
33,37,7,8,1,FALSE
33,37,8,2,1,FALSE
33,37,8,4,1,FALSE
33,37,8,6,2,FALSE
33,37,8,8,7,FALSE
33,38,2,2,484,FALSE
33,38,2,3,7,FALSE
33,38,2,4,13,FALSE
33,38,2,5,3,FALSE
33,38,2,6,5,FALSE
33,38,2,7,3,FALSE
33,38,2,8,2,FALSE
33,38,3,2,3,FALSE
33,38,3,3,1,FALSE
33,38,3,4,1,FALSE
33,38,4,2,24,FALSE
33,38,4,3,1,FALSE
33,38,4,4,46,FALSE
33,38,4,5,4,FALSE
33,38,4,6,2,FALSE
33,38,4,8,1,FALSE
33,38,5,2,10,FALSE
33,38,5,4,1,FALSE
33,38,5,5,2,FALSE
33,38,5,6,1,FALSE
33,38,5,7,3,FALSE
33,38,5,8,1,FALSE
33,38,6,2,10,FALSE
33,38,6,4,2,FALSE
33,38,6,6,131,FALSE
33,38,7,2,3,FALSE
33,38,7,4,1,FALSE
33,38,7,6,1,FALSE
33,38,7,7,18,FALSE
33,38,8,2,5,FALSE
33,38,8,5,1,FALSE
33,38,8,6,1,FALSE
33,38,8,8,5,FALSE
33,39,2,2,409,FALSE
33,39,2,3,4,FALSE
33,39,2,4,6,FALSE
33,39,2,5,4,FALSE
33,39,2,6,5,FALSE
33,39,2,7,7,FALSE
33,39,2,8,2,FALSE
33,39,3,2,3,FALSE
33,39,3,3,1,FALSE
33,39,3,4,1,FALSE
33,39,4,2,28,FALSE
33,39,4,4,37,FALSE
33,39,4,5,2,FALSE
33,39,4,6,2,FALSE
33,39,4,7,1,FALSE
33,39,4,8,2,FALSE
33,39,5,2,8,FALSE
33,39,5,4,1,FALSE
33,39,5,5,4,FALSE
33,39,6,2,11,FALSE
33,39,6,3,1,FALSE
33,39,6,4,4,FALSE
33,39,6,6,80,FALSE
33,39,6,7,1,FALSE
33,39,7,2,2,FALSE
33,39,7,5,3,FALSE
33,39,7,7,16,FALSE
33,39,8,4,2,FALSE
33,39,8,6,1,FALSE
33,39,8,7,1,FALSE
33,39,8,8,7,FALSE
33,40,2,2,359,FALSE
33,40,2,3,1,FALSE
33,40,2,4,11,FALSE
33,40,2,5,2,FALSE
33,40,2,6,1,FALSE
33,40,2,7,2,FALSE
33,40,2,8,1,FALSE
33,40,3,2,3,FALSE
33,40,3,3,1,FALSE
33,40,3,4,2,FALSE
33,40,4,2,17,FALSE
33,40,4,4,18,FALSE
33,40,4,6,5,FALSE
33,40,4,8,1,FALSE
33,40,5,2,4,FALSE
33,40,5,4,1,FALSE
33,40,5,5,2,FALSE
33,40,5,6,2,FALSE
33,40,6,2,7,FALSE
33,40,6,4,4,FALSE
33,40,6,6,90,FALSE
33,40,7,2,2,FALSE
33,40,7,7,15,FALSE
33,40,8,2,3,FALSE
33,40,8,4,1,FALSE
33,40,8,8,6,FALSE
33,41,2,2,291,FALSE
33,41,2,3,2,FALSE
33,41,2,4,4,FALSE
33,41,2,5,1,FALSE
33,41,2,6,1,FALSE
33,41,2,7,4,FALSE
33,41,2,8,1,FALSE
33,41,3,2,1,FALSE
33,41,3,6,1,FALSE
33,41,4,2,16,FALSE
33,41,4,4,16,FALSE
33,41,4,5,1,FALSE
33,41,4,6,1,FALSE
33,41,4,7,2,FALSE
33,41,5,2,3,FALSE
33,41,5,5,2,FALSE
33,41,5,7,1,FALSE
33,41,6,2,7,FALSE
33,41,6,4,1,FALSE
33,41,6,6,43,FALSE
33,41,6,7,1,FALSE
33,41,7,2,3,FALSE
33,41,7,4,1,FALSE
33,41,7,5,1,FALSE
33,41,7,7,6,FALSE
33,41,8,2,1,FALSE
33,41,8,8,2,FALSE
33,42,2,2,244,FALSE
33,42,2,3,2,FALSE
33,42,2,4,3,FALSE
33,42,2,5,6,FALSE
33,42,2,7,4,FALSE
33,42,3,3,1,FALSE
33,42,4,2,15,FALSE
33,42,4,4,9,FALSE
33,42,4,6,3,FALSE
33,42,4,8,1,FALSE
33,42,5,2,4,FALSE
33,42,5,5,1,FALSE
33,42,6,2,4,FALSE
33,42,6,4,1,FALSE
33,42,6,6,41,FALSE
33,42,7,2,2,FALSE
33,42,7,4,1,FALSE
33,42,7,7,13,FALSE
33,42,8,2,1,FALSE
33,42,8,8,8,FALSE
33,43,2,2,172,FALSE
33,43,2,4,5,FALSE
33,43,2,5,1,FALSE
33,43,2,6,3,FALSE
33,43,2,7,4,FALSE
33,43,3,2,1,FALSE
33,43,4,2,13,FALSE
33,43,4,4,10,FALSE
33,43,4,5,1,FALSE
33,43,4,6,1,FALSE
33,43,4,7,1,FALSE
33,43,4,8,2,FALSE
33,43,5,2,2,FALSE
33,43,5,4,1,FALSE
33,43,5,5,1,FALSE
33,43,5,7,1,FALSE
33,43,6,2,3,FALSE
33,43,6,4,1,FALSE
33,43,6,6,38,FALSE
33,43,6,8,1,FALSE
33,43,7,2,3,FALSE
33,43,7,5,1,FALSE
33,43,7,7,10,FALSE
33,43,8,2,1,FALSE
33,43,8,7,1,FALSE
33,43,8,8,1,FALSE
33,44,2,2,138,FALSE
33,44,2,3,3,FALSE
33,44,2,4,4,FALSE
33,44,2,5,2,FALSE
33,44,2,6,1,FALSE
33,44,3,2,1,FALSE
33,44,3,5,1,FALSE
33,44,4,2,12,FALSE
33,44,4,4,3,FALSE
33,44,4,8,1,FALSE
33,44,5,2,3,FALSE
33,44,5,5,1,FALSE
33,44,5,6,1,FALSE
33,44,6,2,5,FALSE
33,44,6,4,1,FALSE
33,44,6,5,1,FALSE
33,44,6,6,17,FALSE
33,44,7,2,3,FALSE
33,44,7,7,4,FALSE
33,44,7,8,1,FALSE
33,44,8,2,3,FALSE
33,44,8,8,2,FALSE
33,45,2,2,100,FALSE
33,45,2,3,1,FALSE
33,45,2,4,2,FALSE
33,45,2,7,6,FALSE
33,45,4,2,8,FALSE
33,45,4,4,7,FALSE
33,45,4,5,1,FALSE
33,45,4,6,1,FALSE
33,45,4,7,2,FALSE
33,45,4,8,1,FALSE
33,45,5,6,1,FALSE
33,45,6,2,6,FALSE
33,45,6,6,20,FALSE
33,45,7,7,4,FALSE
33,45,8,8,5,FALSE
33,46,2,2,86,FALSE
33,46,2,4,4,FALSE
33,46,2,5,1,FALSE
33,46,2,6,1,FALSE
33,46,2,8,1,FALSE
33,46,4,2,5,FALSE
33,46,4,4,13,FALSE
33,46,4,5,1,FALSE
33,46,4,6,1,FALSE
33,46,4,7,2,FALSE
33,46,4,8,1,FALSE
33,46,6,2,1,FALSE
33,46,6,6,13,FALSE
33,46,7,2,1,FALSE
33,46,7,4,1,FALSE
33,46,7,7,5,FALSE
33,46,8,7,1,FALSE
33,47,2,2,55,FALSE
33,47,2,3,1,FALSE
33,47,2,4,1,FALSE
33,47,2,5,1,FALSE
33,47,2,6,1,FALSE
33,47,2,7,1,FALSE
33,47,4,2,6,FALSE
33,47,4,4,3,FALSE
33,47,6,2,1,FALSE
33,47,6,3,1,FALSE
33,47,6,5,1,FALSE
33,47,6,6,8,FALSE
33,47,6,8,1,FALSE
33,47,7,2,2,FALSE
33,47,7,7,7,FALSE
33,47,8,8,1,FALSE
33,48,2,2,50,FALSE
33,48,2,5,1,FALSE
33,48,2,7,1,FALSE
33,48,2,8,1,FALSE
33,48,3,2,1,FALSE
33,48,4,2,3,FALSE
33,48,4,4,1,FALSE
33,48,4,6,1,FALSE
33,48,4,7,1,FALSE
33,48,5,2,1,FALSE
33,48,6,2,1,FALSE
33,48,6,6,6,FALSE
33,48,7,5,1,FALSE
33,48,7,7,3,FALSE
33,48,8,4,1,FALSE
33,48,8,8,2,FALSE
33,49,2,2,36,FALSE
33,49,2,5,2,FALSE
33,49,2,7,2,FALSE
33,49,4,2,4,FALSE
33,49,4,4,6,FALSE
33,49,4,5,1,FALSE
33,49,5,4,1,FALSE
33,49,6,2,1,FALSE
33,49,6,6,4,FALSE
33,49,6,7,1,FALSE
33,49,6,8,1,FALSE
33,49,7,2,1,FALSE
33,49,7,7,4,FALSE
33,49,8,2,2,FALSE
33,49,8,8,4,FALSE
33,50,2,2,41,FALSE
33,50,2,3,2,FALSE
33,50,2,7,2,FALSE
33,50,3,2,1,FALSE
33,50,4,2,3,FALSE
33,50,4,4,1,FALSE
33,50,4,5,1,FALSE
33,50,4,8,1,FALSE
33,50,5,2,1,FALSE
33,50,5,7,1,FALSE
33,50,6,2,3,FALSE
33,50,6,6,2,FALSE
33,50,6,7,1,FALSE
33,50,7,7,2,FALSE
33,50,8,8,1,FALSE
33,51,2,2,38,FALSE
33,51,2,4,1,FALSE
33,51,2,6,1,FALSE
33,51,4,2,2,FALSE
33,51,6,2,3,FALSE
33,51,6,6,7,FALSE
33,51,7,7,1,FALSE
33,51,8,8,1,FALSE
33,52,2,2,30,FALSE
33,52,4,2,1,FALSE
33,52,4,4,2,FALSE
33,52,5,2,1,FALSE
33,52,6,6,3,FALSE
33,52,7,4,1,FALSE
33,52,8,2,1,FALSE
33,52,8,8,2,FALSE
33,53,2,2,14,FALSE
33,53,2,4,1,FALSE
33,53,2,8,1,FALSE
33,53,4,2,1,FALSE
33,53,4,4,2,FALSE
33,53,4,7,1,FALSE
33,53,5,2,1,FALSE
33,53,6,2,1,FALSE
33,53,6,6,2,FALSE
33,53,7,2,1,FALSE
33,53,7,7,2,FALSE
33,54,2,2,14,FALSE
33,54,4,2,1,FALSE
33,54,6,2,3,FALSE
33,54,6,6,2,FALSE
33,54,7,2,1,FALSE
33,54,8,2,1,FALSE
33,55,2,2,4,FALSE
33,55,2,4,1,FALSE
33,55,4,4,1,FALSE
33,55,6,5,1,FALSE
33,55,6,6,1,FALSE
33,55,7,2,1,FALSE
33,55,7,7,1,FALSE
33,56,2,2,10,FALSE
33,56,2,3,1,FALSE
33,56,2,4,1,FALSE
33,56,4,4,1,FALSE
33,56,4,5,1,FALSE
33,56,6,6,2,FALSE
33,56,8,4,1,FALSE
33,56,8,6,1,FALSE
33,57,2,2,6,FALSE
33,57,4,2,2,FALSE
33,57,4,4,1,FALSE
33,57,6,2,1,FALSE
33,57,8,4,1,FALSE
33,58,2,2,3,FALSE
33,58,4,2,1,FALSE
33,58,4,4,1,FALSE
33,58,5,2,1,FALSE
33,58,6,2,1,FALSE
33,58,6,6,2,FALSE
33,59,2,2,4,FALSE
33,59,2,6,1,FALSE
33,59,4,3,1,FALSE
33,59,4,4,2,FALSE
33,59,6,2,1,FALSE
33,59,7,2,1,FALSE
33,60,2,2,3,FALSE
33,60,2,7,1,FALSE
33,61,2,2,2,FALSE
33,61,5,2,1,FALSE
33,61,6,2,2,FALSE
33,61,6,6,1,FALSE
33,62,2,3,1,FALSE
33,62,4,2,2,FALSE
33,62,6,2,3,FALSE
33,63,2,2,1,FALSE
33,63,6,2,1,FALSE
33,63,7,2,1,FALSE
33,64,4,2,1,FALSE
33,64,7,2,1,FALSE
33,65,5,2,1,FALSE
33,65,7,7,1,FALSE
33,66,2,2,2,FALSE
33,66,4,7,1,FALSE
33,66,6,2,1,FALSE
33,66,7,2,1,FALSE
33,68,5,4,1,FALSE
33,68,7,7,1,FALSE
33,69,4,2,1,FALSE
33,69,6,6,1,FALSE
33,70,8,7,1,FALSE
33,71,2,2,1,FALSE
33,72,2,2,1,FALSE
33,73,6,2,1,FALSE
33,76,4,2,1,FALSE
33,78,2,2,1,FALSE
33,83,2,2,1,FALSE
33,83,7,7,1,FALSE
33,84,2,2,1,FALSE
33,84,6,2,1,FALSE
33,85,3,2,1,FALSE
33,86,6,2,1,FALSE
34,21,2,2,1,FALSE
34,21,4,4,1,FALSE
34,22,2,2,3,FALSE
34,22,6,6,1,FALSE
34,23,2,2,8,FALSE
34,23,2,4,1,FALSE
34,23,6,6,1,FALSE
34,23,7,7,1,FALSE
34,24,2,2,8,FALSE
34,24,2,4,1,FALSE
34,24,2,6,1,FALSE
34,24,4,4,1,FALSE
34,24,5,4,1,FALSE
34,24,6,6,2,FALSE
34,24,7,2,1,FALSE
34,24,7,4,1,FALSE
34,24,7,7,1,FALSE
34,25,2,2,14,FALSE
34,25,3,2,1,FALSE
34,25,4,2,2,FALSE
34,25,4,4,1,FALSE
34,25,5,2,1,FALSE
34,25,5,6,1,FALSE
34,25,6,2,1,FALSE
34,25,6,5,1,FALSE
34,25,6,6,3,FALSE
34,26,2,2,20,FALSE
34,26,2,3,1,FALSE
34,26,2,4,1,FALSE
34,26,4,2,2,FALSE
34,26,4,4,1,FALSE
34,26,6,6,4,FALSE
34,26,7,2,2,FALSE
34,26,7,7,3,FALSE
34,27,2,2,31,FALSE
34,27,3,2,1,FALSE
34,27,4,2,2,FALSE
34,27,4,4,5,FALSE
34,27,4,6,1,FALSE
34,27,5,2,1,FALSE
34,27,6,2,2,FALSE
34,27,6,6,1,FALSE
34,27,7,2,1,FALSE
34,27,8,4,1,FALSE
34,27,8,5,1,FALSE
34,27,8,8,1,FALSE
34,28,2,2,51,FALSE
34,28,2,5,2,FALSE
34,28,2,8,1,FALSE
34,28,3,2,1,FALSE
34,28,4,2,1,FALSE
34,28,4,4,5,FALSE
34,28,6,2,1,FALSE
34,28,6,6,3,FALSE
34,28,7,6,1,FALSE
34,28,7,7,3,FALSE
34,28,8,2,1,FALSE
34,28,8,8,3,FALSE
34,29,2,2,66,FALSE
34,29,2,3,1,FALSE
34,29,2,4,4,FALSE
34,29,4,2,5,FALSE
34,29,4,4,5,FALSE
34,29,4,5,1,FALSE
34,29,4,6,1,FALSE
34,29,4,7,2,FALSE
34,29,5,5,1,FALSE
34,29,6,4,1,FALSE
34,29,6,5,1,FALSE
34,29,6,6,12,FALSE
34,29,7,2,3,FALSE
34,29,7,4,1,FALSE
